# sid, x, y, z, r
231, -0.0306557046449735, -1.9747979443733843, -5.7246963953596595, 0.4282543643710270
232, -8.1994860024349396, -4.1970933847813132, -8.8271024918436929, 0.4176929176982836
233, 11.0667417543200663, -4.5153804826919473, 9.9993821000054997, 0.4439116536684605
234, 3.9173343144034516, -7.1042976157780533, 5.6150840899380947, 0.4218187143522474
235, 11.1291811433809205, -1.0856108321290052, -5.9017813882196490, 0.4428824861304159
236, -8.1995120271047224, 9.2654887135293027, 2.7703567630207120, 0.4488993514531682
237, 0.7102665249059790, -6.9427484053660988, -17.7720752353917320, 0.4438718987176636
238, -3.9843690175987172, 3.9386054280447582, 12.4850412505804655, 0.4620268559616745
239, 0.4260989686979114, 9.9774071324715354, 5.8682968064983703, 0.4232143465180809
240, -8.1995268020063623, 1.1142845152608472, 8.6183605596412072, 0.4406280025051173
241, -6.9306309191318309, -0.8245599328984592, -5.9649376826523470, 0.4320067710872118
242, 6.3164238388623106, -5.3559413303851207, 11.8167144070839694, 0.4369905168007391
243, 3.6992268504342487, -1.8841523050857232, -19.0000989999999987, 0.4254994032104828
244, -8.1994373259204334, -7.7164337352812797, 8.5769337321747052, 0.4598660427201933
245, 7.0468708881601865, 8.7497220781667693, 2.9081321710832877, 0.4397229052151759
246, 2.8908951124837992, -2.2461527830187484, 19.0000989999999952, 0.4489484522856547
247, -0.6058855810414489, -2.7167927544559607, -19.0000464178890880, 0.4654206961001970
248, 5.5272507812009062, 5.9370467656855057, -10.6647330607810353, 0.4596758317310609
249, -8.1995478615327819, -0.3730620100025200, 7.3757605932756185, 0.4462353427863404
250, 9.9068969078825777, -4.6739695247113850, -9.9994404306162092, 0.4351883543114233
251, -6.4012381549180777, -0.8776000473397116, -9.9997096745428760, 0.4327585604765301
252, 6.8073902091136000, -2.5512884928853996, 5.4248928397858016, 0.4354579860522995
253, 11.7705226395288829, 9.9993024931927472, 6.0736516178031641, 0.4429089983812883
254, -4.6519531034177417, 2.7253757096118911, 17.0735455257888944, 0.4862745114733599
255, -8.1995335181599280, 3.1900629170312951, 7.3147087847108248, 0.4798438841286679
256, 8.4181964520398065, 2.3072160037866833, 10.6842215932954492, 0.4279287048868873
257, -4.8913514820856054, 9.9994821287896798, 2.9838831850548977, 0.4576349120060831
258, 8.8220543069522197, 3.0892612659092573, -9.9997771359958865, 0.4334829349887958
259, 9.1864694562913396, -8.4150344178859182, 9.9993846708904588, 0.4485292073972900
260, 3.7220638993698292, -2.2626929757557166, 19.0000990000000023, 0.4489484522856549
261, 9.1474834457610879, 9.9996201160532774, 5.7288203923945069, 0.4252304990766941
262, 11.7998253790311391, 1.8742643037770739, -5.7488061197960008, 0.4315944557742110
263, 8.7951803491254950, -0.1349239100565460, -13.7505610253292563, 0.4469560550066540
264, 8.5560695747782791, 0.6024747089102294, 5.9951001565150230, 0.4442399603449120
265, 3.6084424176233632, 9.9994869639794786, 7.9806308737558052, 0.4447515381819829
266, 11.7995895204045755, -8.6817829296822975, -1.8096263037482867, 0.4468690169550226
267, -0.4837100661947486, -1.3919227983222549, -19.0000647148756130, 0.4206242244744444
268, -4.1416012036668768, -9.9996034260343567, -1.0559467444592370, 0.4688369690713697
269, 6.9108735051006827, 7.0369637947232393, 3.1450957800497292, 0.4266876533978058
270, 11.7994055522759904, 4.1079351493243408, -4.4062061294960166, 0.4493385134796228
271, 11.7995093985958732, 6.2181771434017170, -9.3334479915233644, 0.4473469339145961
272, 10.3898503284452381, 8.0320361940850127, -9.9994938492428673, 0.4867957668661710
273, -8.1745825892204866, 9.9994748440139141, 4.2528758247257024, 0.4492175592928631
274, -8.1994878162055258, -8.0960399089560067, -5.1626591416120506, 0.4453690949073250
275, -5.6223241526579191, -9.9994948545860431, 6.9715951534259437, 0.4320078636472949
276, 3.8062780698267193, -6.7048331220796298, -14.2303450848699100, 0.4476722103143556
277, -2.7796241760939142, 9.9995250461348668, -9.3543303021878028, 0.4653589051521361
278, -1.7425377271937570, -6.0350752189074042, 18.9745422665020484, 0.4610674850110988
279, -5.0428231294575463, -9.9995996856724556, 3.0347013148645030, 0.4746436864173380
280, -8.1996292248717619, 7.2805946368012764, -3.0823933973724262, 0.4632162671382993
281, 6.4617525551927031, -8.7907303490923105, -3.7862374980176039, 0.4331994452706369
282, 4.6546681558533303, 0.9825993767220904, 5.9311931871905799, 0.4507051634564362
